id	score	per
sin_1	0.023876	2.00
sin_2	0.016802	2.00
sin_3	0.032946	2.00
sin_4	0.015510	2.00
sin_5	0.053534	2.00
sin_6	0.014773	2.00
sin_7	0.037230	2.00
sin_8	0.015453	2.00
sin_9	0.013654	2.00
sin_10	0.021393	2.00
sin_11	0.014926	2.00
sin_12	0.072336	2.00
sin_13	0.013558	2.00
sin_14	0.037718	2.00
sin_15	0.013202	2.00
sin_16	0.014621	2.00
sin_17	0.013859	2.00
sin_18	0.029341	2.00
sin_19	0.016839	2.00
sin_20	0.029254	2.00
sin_21	0.033799	2.00
sin_22	0.019112	2.00
sin_23	0.012875	2.00
sin_24	0.009475	2.00
sin_25	0.018013	2.00
sin_26	0.016093	2.00
sin_27	0.015508	2.00
sin_28	0.025797	2.00
sin_29	0.029758	2.00
sin_30	0.015420	2.00
sin_31	0.014640	2.00
sin_32	0.071449	2.00
sin_33	0.014384	2.00
sin_34	0.027368	2.00
sin_35	0.067046	2.00
sin_36	0.027564	2.00
sin_37	0.015767	2.00
sin_38	0.065824	2.00
sin_39	0.020460	2.00
sin_40	0.041954	2.00
sin_41	0.016081	2.00
sin_42	0.015392	2.00
sin_43	0.015097	2.00
sin_44	0.016323	2.00
sin_45	0.053216	2.00
sin_46	0.013978	2.00
sin_47	0.014161	2.00
sin_48	0.015092	2.00
sin_49	0.041312	2.00
sin_50	0.013572	2.00
sin_51	0.014861	2.00
sin_52	0.030063	2.00
sin_53	0.011943	2.00
sin_54	0.989437	2.00
sin_55	0.037309	2.00
sin_56	0.015907	2.00
sin_57	0.015258	2.00
sin_58	0.016520	2.00
sin_59	0.057903	2.00
sin_60	0.017010	2.00
sin_61	0.018942	2.00
sin_62	0.014311	2.00
sin_63	0.057961	2.00
sin_64	0.017608	2.00
sin_65	0.019575	2.00
sin_66	0.011812	2.00
sin_67	0.014084	2.00
sin_68	0.013992	2.00
sin_69	0.015078	2.00
sin_70	0.013940	2.00
sin_71	0.051448	2.00
sin_72	0.033792	2.00
sin_73	0.069319	2.00
sin_74	0.013547	2.00
sin_75	0.043029	2.00
sin_76	0.016451	2.00
sin_77	0.014894	2.00
sin_78	0.015911	2.00
sin_79	0.035409	2.00
sin_80	0.016638	2.00
sin_81	0.047333	2.00
sin_82	0.025846	2.00
sin_83	0.032448	2.00
sin_84	0.024262	2.00
sin_85	0.016772	2.00
sin_86	0.016593	2.00
sin_87	0.014335	2.00
sin_88	0.015947	2.00
sin_89	0.027556	2.00
sin_90	0.019384	2.00
sin_91	0.013359	2.00
sin_92	0.019669	2.00
sin_93	0.018483	2.00
sin_94	0.041365	2.00
sin_95	0.015482	2.00
sin_96	0.014451	2.00
sin_97	0.015716	2.00
sin_98	0.014932	2.00
sin_99	0.016919	2.00
sin_100	0.016868	2.00
sin_101	0.032839	2.00
sin_102	0.017965	2.00
sin_103	0.017527	2.00
sin_104	0.038850	2.00
sin_105	0.018987	2.00
sin_106	0.040665	2.00
sin_107	0.017999	2.00
sin_108	0.035219	2.00
sin_109	0.035847	2.00
sin_110	0.033335	2.00
sin_111	0.015701	2.00
sin_112	0.067029	2.00
sin_113	0.011395	2.00
sin_114	0.072612	2.00
sin_115	0.024530	2.00
sin_116	0.013821	2.00
sin_117	0.033998	2.00
sin_118	0.012984	2.00
sin_119	0.018785	2.00
sin_120	0.015657	2.00
sin_121	0.017323	2.00
sin_122	0.026375	2.00
sin_123	0.013606	2.00
sin_124	0.016796	2.00
sin_125	0.016628	2.00
sin_126	0.030648	2.00
sin_127	0.015394	2.00
sin_128	0.042353	2.00
sin_129	0.069821	2.00
sin_130	0.039444	2.00
sin_131	0.034649	2.00
sin_132	0.014018	2.00
sin_133	0.023546	2.00
sin_134	0.041025	2.00
sin_135	0.016431	2.00
sin_136	0.022454	2.00
sin_137	0.058029	2.00
sin_138	0.013156	2.00
sin_139	0.029206	2.00
sin_140	0.020966	2.00
sin_141	0.014216	2.00
sin_142	0.053043	2.00
sin_143	0.025004	2.00
sin_144	0.015922	2.00
sin_145	0.087635	2.00
sin_146	0.014019	2.00
sin_147	0.028806	2.00
sin_148	0.069152	2.00
sin_149	0.035200	2.00
sin_150	0.021256	2.00
sin_151	0.067554	2.00
