id	score	per
sin_1	0.013890	2.00
sin_2	0.014641	2.00
sin_3	0.020303	2.00
sin_4	0.012357	2.00
sin_5	0.014521	2.00
sin_6	0.034407	2.00
sin_7	0.012911	2.00
sin_8	0.014303	2.00
sin_9	0.013972	2.00
sin_10	0.037764	2.00
sin_11	0.013181	2.00
sin_12	0.032470	2.00
sin_13	0.014013	2.00
sin_14	0.031788	2.00
sin_15	0.014061	2.00
sin_16	0.014459	2.00
sin_17	0.013511	2.00
sin_18	0.015190	2.00
sin_19	0.024125	2.00
sin_20	0.013329	2.00
sin_21	0.016562	2.00
sin_22	0.013816	2.00
sin_23	0.020601	2.00
sin_24	0.016599	2.00
sin_25	0.014902	2.00
sin_26	0.014485	2.00
sin_27	0.013844	2.00
sin_28	0.014265	2.00
sin_29	0.013333	2.00
sin_30	0.013047	2.00
sin_31	0.013463	2.00
sin_32	0.012441	2.00
sin_33	0.014822	2.00
sin_34	0.012777	2.00
sin_35	0.035234	2.00
sin_36	0.017287	2.00
sin_37	0.015004	2.00
sin_38	0.013731	2.00
sin_39	0.023197	2.00
sin_40	0.011472	2.00
sin_41	0.011365	2.00
sin_42	0.034781	2.00
sin_43	0.034119	2.00
sin_44	0.012999	2.00
sin_45	0.014415	2.00
sin_46	0.038126	2.00
sin_47	0.015203	2.00
sin_48	0.013375	2.00
sin_49	0.014675	2.00
sin_50	0.019887	2.00
sin_51	0.019924	2.00
sin_52	0.021618	2.00
sin_53	0.013904	2.00
sin_54	0.015802	2.00
sin_55	0.014638	2.00
sin_56	0.013998	2.00
sin_57	0.018928	2.00
sin_58	0.014591	2.00
sin_59	0.014222	2.00
sin_60	0.011514	2.00
sin_61	0.014543	2.00
sin_62	0.013767	2.00
sin_63	0.013399	2.00
sin_64	0.014495	2.00
sin_65	0.019032	2.00
sin_66	0.039833	2.00
sin_67	0.011175	2.00
sin_68	0.020326	2.00
sin_69	0.022234	2.00
sin_70	0.012270	2.00
sin_71	0.014802	2.00
sin_72	0.014294	2.00
sin_73	0.015600	2.00
sin_74	0.014155	2.00
sin_75	0.017366	2.00
sin_76	0.014439	2.00
sin_77	0.035633	2.00
sin_78	0.012513	2.00
sin_79	0.016234	2.00
sin_80	0.013740	2.00
sin_81	0.012230	2.00
sin_82	0.012552	2.00
sin_83	0.017771	2.00
sin_84	0.012354	2.00
sin_85	0.014596	2.00
sin_86	0.013954	2.00
sin_87	0.012486	2.00
sin_88	0.012708	2.00
sin_89	0.013285	2.00
sin_90	0.044508	2.00
sin_91	0.040716	2.00
sin_92	0.014328	2.00
sin_93	0.012521	2.00
sin_94	0.014230	2.00
sin_95	0.015194	2.00
sin_96	0.026890	2.00
sin_97	0.012735	2.00
sin_98	0.029006	2.00
sin_99	0.056915	2.00
sin_100	0.012828	2.00
sin_101	0.013218	2.00
sin_102	0.013846	2.00
sin_103	0.014953	2.00
sin_104	0.013795	2.00
sin_105	0.027437	2.00
sin_106	0.013148	2.00
sin_107	0.013905	2.00
sin_108	0.011096	2.00
