id	score	per
sin_1	0.056330	2.00
sin_2	0.104600	2.00
sin_3	0.076716	2.00
sin_4	0.043308	2.00
sin_5	0.054527	2.00
sin_6	0.080683	2.00
sin_7	0.061271	2.00
sin_8	0.031811	2.00
sin_9	0.035923	2.00
sin_10	0.049878	2.00
sin_11	0.231802	2.00
sin_12	0.076402	2.00
sin_13	0.089342	2.00
sin_14	0.038086	2.00
sin_15	0.082216	2.00
sin_16	0.062940	2.00
sin_17	0.045457	2.00
sin_18	0.115060	2.00
sin_19	0.167615	2.00
sin_20	0.043067	2.00
sin_21	0.165042	2.00
sin_22	0.052582	2.00
sin_23	0.044771	2.00
sin_24	0.056710	2.00
sin_25	0.017586	2.00
sin_26	0.068998	2.00
sin_27	0.089345	2.00
sin_28	0.123250	2.00
sin_29	0.059484	2.00
sin_30	0.050959	2.00
sin_31	0.044928	2.00
sin_32	0.085644	2.00
sin_33	0.214591	2.00
sin_34	0.054671	2.00
sin_35	0.090062	2.00
sin_36	0.056181	2.00
sin_37	0.145590	2.00
sin_38	0.116932	2.00
sin_39	0.131139	2.00
sin_40	0.066095	2.00
sin_41	0.048769	2.00
sin_42	0.080967	2.00
sin_43	0.017416	2.00
sin_44	0.090007	2.00
sin_45	0.045050	2.00
sin_46	0.112777	2.00
sin_47	0.065586	2.00
sin_48	0.036722	2.00
sin_49	0.038472	2.00
sin_50	0.105380	2.00
sin_51	0.113349	2.00
sin_52	0.040144	2.00
sin_53	0.461729	2.00
sin_54	0.097597	2.00
sin_55	0.056239	2.00
sin_56	0.412673	2.00
sin_57	0.245265	2.00
sin_58	0.030179	2.00
sin_59	0.108667	2.00
sin_60	0.099986	2.00
sin_61	0.079429	2.00
sin_62	0.039912	2.00
sin_63	0.045111	2.00
sin_64	0.229516	2.00
sin_65	0.113704	2.00
sin_66	0.045486	2.00
sin_67	0.067665	2.00
sin_68	0.031745	2.00
sin_69	0.119941	2.00
sin_70	0.101505	2.00
sin_71	0.031915	2.00
sin_72	0.080196	2.00
sin_73	0.043751	2.00
sin_74	0.106649	2.00
sin_75	0.321166	2.00
sin_76	0.111751	2.00
sin_77	0.049232	2.00
sin_78	0.065813	2.00
sin_79	0.073739	2.00
sin_80	0.145099	2.00
sin_81	0.114706	2.00
sin_82	0.050799	2.00
sin_83	0.065447	2.00
sin_84	0.033905	2.00
sin_85	0.030101	2.00
sin_86	0.125694	2.00
sin_87	0.433815	2.00
sin_88	0.069747	2.00
sin_89	0.047325	2.00
sin_90	0.084090	2.00
sin_91	0.182603	2.00
sin_92	0.186803	2.00
sin_93	0.049063	2.00
sin_94	0.246174	2.00
sin_95	0.085908	2.00
sin_96	0.138910	2.00
sin_97	0.053115	2.00
sin_98	0.130469	2.00
sin_99	0.017212	2.00
sin_100	0.019354	2.00
sin_101	0.019691	2.00
sin_102	0.037309	2.00
sin_103	0.038726	2.00
sin_104	0.141776	2.00
sin_105	0.067315	2.00
sin_106	0.089470	2.00
sin_107	0.104721	2.00
sin_108	0.039580	2.00
sin_109	0.045893	2.00
sin_110	0.054832	2.00
sin_111	0.019470	2.00
sin_112	0.229833	2.00
sin_113	0.036535	2.00
sin_114	0.034155	2.00
sin_115	0.049118	2.00
sin_116	0.608874	2.00
sin_117	0.052115	2.00
sin_118	0.071277	2.00
sin_119	0.138504	2.00
sin_120	0.113320	2.00
sin_121	0.373571	2.00
sin_122	0.125639	2.00
sin_123	0.639292	2.00
sin_124	0.302730	2.00
sin_125	0.115211	2.00
sin_126	0.015451	2.00
sin_127	0.062184	2.00
sin_128	0.369687	2.00
