id	score	per
sin_1	0.015145	2.00
sin_2	0.046951	2.00
sin_3	0.013456	2.00
sin_4	0.013836	2.00
sin_5	0.015079	2.00
sin_6	0.039319	2.00
sin_7	0.032719	2.00
sin_8	0.017834	2.00
sin_9	0.015180	2.00
sin_10	0.052961	2.00
sin_11	0.015185	2.00
sin_12	0.045150	2.00
sin_13	0.032390	2.00
sin_14	0.041458	2.00
sin_15	0.019776	2.00
sin_16	0.024050	2.00
sin_17	0.033975	2.00
sin_18	0.042360	2.00
sin_19	0.048245	2.00
sin_20	0.033354	2.00
sin_21	0.015549	2.00
sin_22	0.013196	2.00
sin_23	0.027982	2.00
sin_24	0.013255	2.00
sin_25	0.014055	2.00
sin_26	0.029652	2.00
sin_27	0.013935	2.00
sin_28	0.021956	2.00
sin_29	0.016567	2.00
sin_30	0.033387	2.00
sin_31	0.015379	2.00
sin_32	0.039153	2.00
sin_33	0.013207	2.00
sin_34	0.011882	2.00
sin_35	0.022126	2.00
sin_36	0.018702	2.00
sin_37	0.019249	2.00
sin_38	0.017051	2.00
sin_39	0.027982	2.00
sin_40	0.017869	2.00
sin_41	0.052100	2.00
sin_42	0.014450	2.00
sin_43	0.016550	2.00
sin_44	0.012931	2.00
sin_45	0.013656	2.00
sin_46	0.050319	2.00
sin_47	0.037573	2.00
sin_48	0.030841	2.00
sin_49	0.018270	2.00
sin_50	0.024211	2.00
sin_51	0.014226	2.00
sin_52	0.035322	2.00
sin_53	0.023259	2.00
sin_54	0.022492	2.00
sin_55	0.031904	2.00
sin_56	0.019020	2.00
sin_57	0.019371	2.00
sin_58	0.030402	2.00
sin_59	0.013548	2.00
sin_60	0.010615	2.00
sin_61	0.011514	2.00
sin_62	0.017469	2.00
sin_63	0.013622	2.00
sin_64	0.013506	2.00
sin_65	0.051031	2.00
sin_66	0.045037	2.00
sin_67	0.037906	2.00
sin_68	0.014445	2.00
sin_69	0.029743	2.00
sin_70	0.011494	2.00
sin_71	0.014721	2.00
sin_72	0.012589	2.00
sin_73	0.014045	2.00
sin_74	0.031896	2.00
sin_75	0.019323	2.00
sin_76	0.017605	2.00
sin_77	0.022320	2.00
sin_78	0.042706	2.00
sin_79	0.016251	2.00
sin_80	0.016991	2.00
sin_81	0.017484	2.00
sin_82	0.022569	2.00
sin_83	0.018571	2.00
sin_84	0.029881	2.00
sin_85	0.016403	2.00
sin_86	0.016458	2.00
sin_87	0.045494	2.00
sin_88	0.027643	2.00
sin_89	0.021823	2.00
sin_90	0.048006	2.00
sin_91	0.055152	2.00
sin_92	0.014385	2.00
sin_93	0.078201	2.00
sin_94	0.057100	2.00
sin_95	0.012573	2.00
sin_96	0.020004	2.00
sin_97	0.029561	2.00
sin_98	0.014445	2.00
sin_99	0.018933	2.00
sin_100	0.042382	2.00
sin_101	0.015612	2.00
sin_102	0.012569	2.00
sin_103	0.015385	2.00
sin_104	0.011427	2.00
sin_105	0.038548	2.00
sin_106	0.034269	2.00
sin_107	0.016132	2.00
sin_108	0.014940	2.00
sin_109	0.032081	2.00
sin_110	0.012062	2.00
sin_111	0.014070	2.00
sin_112	0.022830	2.00
sin_113	0.016209	2.00
sin_114	0.014041	2.00
sin_115	0.044947	2.00
sin_116	0.018531	2.00
sin_117	0.015820	2.00
sin_118	0.033511	2.00
sin_119	0.013254	2.00
sin_120	0.013402	2.00
sin_121	0.014581	2.00
sin_122	0.029783	2.00
sin_123	0.017481	2.00
sin_124	0.016489	2.00
sin_125	0.019473	2.00
sin_126	0.015400	2.00
sin_127	0.013187	2.00
sin_128	0.028674	2.00
sin_129	0.013922	2.00
sin_130	0.038830	2.00
sin_131	0.025475	2.00
sin_132	0.015583	2.00
sin_133	0.012920	2.00
sin_134	0.030905	2.00
sin_135	0.030158	2.00
sin_136	0.093248	2.00
sin_137	0.029114	2.00
sin_138	0.036780	2.00
sin_139	0.015392	2.00
sin_140	0.012717	2.00
sin_141	0.012874	2.00
sin_142	0.046107	2.00
sin_143	0.048913	2.00
sin_144	0.029669	2.00
sin_145	0.012467	2.00
sin_146	0.014157	2.00
sin_147	0.052478	2.00
sin_148	0.044779	2.00
sin_149	0.016256	2.00
sin_150	0.012395	2.00
sin_151	0.051646	2.00
sin_152	0.016499	2.00
sin_153	0.014413	2.00
sin_154	0.012766	2.00
sin_155	0.015066	2.00
sin_156	0.015963	2.00
sin_157	0.069216	2.00
sin_158	0.015830	2.00
sin_159	0.018446	2.00
sin_160	0.015906	2.00
sin_161	0.014550	2.00
sin_162	0.023549	2.00
sin_163	0.016479	2.00
sin_164	0.015975	2.00
sin_165	0.021088	2.00
sin_166	0.015182	2.00
sin_167	0.060736	2.00
sin_168	0.030046	2.00
sin_169	0.013238	2.00
sin_170	0.089654	2.00
sin_171	0.014446	2.00
sin_172	0.014832	2.00
sin_173	0.034338	2.00
sin_174	0.036233	2.00
sin_175	0.023844	2.00
sin_176	0.014869	2.00
sin_177	0.066259	2.00
sin_178	0.016734	2.00
sin_179	0.039618	2.00
sin_180	0.016048	2.00
sin_181	0.065018	2.00
sin_182	0.017513	2.00
sin_183	0.029295	2.00
sin_184	0.049134	2.00
sin_185	0.017781	2.00
sin_186	0.036221	2.00
sin_187	0.018218	2.00
sin_188	0.020113	2.00
sin_189	0.017523	2.00
sin_190	0.065644	2.00
sin_191	0.020757	2.00
sin_192	0.016219	2.00
sin_193	0.067080	2.00
sin_194	0.016794	2.00
sin_195	0.040002	2.00
sin_196	0.039479	2.00
sin_197	0.014416	2.00
sin_198	0.128821	2.00
sin_199	0.019292	2.00
sin_200	0.038864	2.00
sin_201	0.012770	2.00
sin_202	0.041020	2.00
sin_203	0.016118	2.00
sin_204	0.015516	2.00
sin_205	0.015859	2.00
sin_206	0.023132	2.00
sin_207	0.018574	2.00
sin_208	0.026599	2.00
sin_209	0.019693	2.00
sin_210	0.025981	2.00
sin_211	0.014429	2.00
sin_212	0.012820	2.00
sin_213	0.032396	2.00
sin_214	0.019956	2.00
sin_215	0.081085	2.00
sin_216	0.012095	2.00
sin_217	0.017611	2.00
sin_218	0.015216	2.00
sin_219	0.012637	2.00
sin_220	0.015219	2.00
sin_221	0.015812	2.00
sin_222	0.014794	2.00
sin_223	0.014546	2.00
sin_224	0.017073	2.00
sin_225	0.017299	2.00
sin_226	0.013789	2.00
sin_227	0.018552	2.00
sin_228	0.014948	2.00
sin_229	0.016820	2.00
sin_230	0.015599	2.00
sin_231	0.020984	2.00
sin_232	0.074021	2.00
sin_233	0.014717	2.00
sin_234	0.031647	2.00
sin_235	0.040937	2.00
sin_236	0.018250	2.00
sin_237	0.064141	2.00
sin_238	0.012705	2.00
sin_239	0.013192	2.00
sin_240	0.019630	2.00
sin_241	0.013111	2.00
sin_242	0.030261	2.00
sin_243	0.013199	2.00
sin_244	0.014629	2.00
sin_245	0.017164	2.00
sin_246	0.045963	2.00
sin_247	0.030248	2.00
sin_248	0.014546	2.00
sin_249	0.015975	2.00
sin_250	0.016851	2.00
sin_251	0.073688	2.00
sin_252	0.034631	2.00
sin_253	0.034851	2.00
sin_254	0.014946	2.00
sin_255	0.014224	2.00
sin_256	0.022162	2.00
sin_257	0.049406	2.00
sin_258	0.034064	2.00
sin_259	0.014767	2.00
sin_260	0.018740	2.00
sin_261	0.013554	2.00
sin_262	0.029247	2.00
sin_263	0.097501	2.00
sin_264	0.015254	2.00
sin_265	0.021545	2.00
sin_266	0.038996	2.00
sin_267	0.015184	2.00
sin_268	0.014029	2.00
sin_269	0.010867	2.00
sin_270	0.014482	2.00
sin_271	0.014236	2.00
sin_272	0.037394	2.00
sin_273	0.037467	2.00
sin_274	0.015962	2.00
sin_275	0.014161	2.00
sin_276	0.100320	2.00
sin_277	0.044160	2.00
sin_278	0.013918	2.00
sin_279	0.027282	2.00
sin_280	0.036864	2.00
sin_281	0.012596	2.00
sin_282	0.101637	2.00
sin_283	0.020441	2.00
sin_284	0.042625	2.00
sin_285	0.018902	2.00
sin_286	0.014718	2.00
sin_287	0.080542	2.00
sin_288	0.023179	2.00
sin_289	0.057997	2.00
sin_290	0.096788	2.00
sin_291	0.031822	2.00
sin_292	0.059324	2.00
sin_293	0.014467	2.00
sin_294	0.038280	2.00
sin_295	0.020500	2.00
sin_296	0.014479	2.00
sin_297	0.014149	2.00
sin_298	0.015574	2.00
sin_299	0.013421	2.00
sin_300	0.035919	2.00
sin_301	0.016474	2.00
sin_302	0.015341	2.00
sin_303	0.089958	2.00
sin_304	0.016441	2.00
sin_305	0.044621	2.00
sin_306	0.015286	2.00
sin_307	0.014112	2.00
sin_308	0.013305	2.00
sin_309	0.012927	2.00
sin_310	0.014100	2.00
sin_311	0.024578	2.00
sin_312	0.024595	2.00
sin_313	0.014583	2.00
sin_314	0.017736	2.00
sin_315	0.015373	2.00
sin_316	0.033788	2.00
sin_317	0.023708	2.00
sin_318	0.049335	2.00
sin_319	0.031129	2.00
sin_320	0.009574	2.00
sin_321	0.052444	2.00
sin_322	0.013899	2.00
sin_323	0.016350	2.00
sin_324	0.050418	2.00
sin_325	0.024483	2.00
sin_326	0.053720	2.00
sin_327	0.022281	2.00
sin_328	0.017924	2.00
sin_329	0.013609	2.00
sin_330	0.014694	2.00
sin_331	0.013480	2.00
sin_332	0.012686	2.00
sin_333	0.013762	2.00
sin_334	0.017261	2.00
sin_335	0.049472	2.00
sin_336	0.012904	2.00
sin_337	0.019332	2.00
sin_338	0.013205	2.00
sin_339	0.015051	2.00
sin_340	0.014432	2.00
sin_341	0.124934	2.00
sin_342	0.020610	2.00
sin_343	0.012415	2.00
sin_344	0.026435	2.00
sin_345	0.022583	2.00
sin_346	0.020052	2.00
sin_347	0.099616	2.00
sin_348	0.029737	2.00
sin_349	0.022534	2.00
sin_350	0.015437	2.00
sin_351	0.016876	2.00
sin_352	0.014566	2.00
sin_353	0.032052	2.00
sin_354	0.015392	2.00
sin_355	0.015856	2.00
sin_356	0.036492	2.00
sin_357	0.015203	2.00
sin_358	0.012850	2.00
sin_359	0.038510	2.00
sin_360	0.042684	2.00
sin_361	0.030591	2.00
sin_362	0.032160	2.00
sin_363	0.040255	2.00
sin_364	0.012988	2.00
sin_365	0.073473	2.00
sin_366	0.060873	2.00
sin_367	0.018264	2.00
sin_368	0.025593	2.00
sin_369	0.012785	2.00
sin_370	0.015310	2.00
sin_371	0.013561	2.00
sin_372	0.097756	2.00
sin_373	0.020434	2.00
sin_374	0.051044	2.00
sin_375	0.078746	2.00
sin_376	0.012797	2.00
sin_377	0.014878	2.00
sin_378	0.013873	2.00
sin_379	0.012311	2.00
sin_380	0.014945	2.00
sin_381	0.012866	2.00
sin_382	0.014193	2.00
sin_383	0.036775	2.00
sin_384	0.012266	2.00
sin_385	0.030712	2.00
sin_386	0.065059	2.00
sin_387	0.040244	2.00
sin_388	0.066917	2.00
sin_389	0.017547	2.00
sin_390	0.013678	2.00
sin_391	0.027883	2.00
sin_392	0.037284	2.00
sin_393	0.017128	2.00
sin_394	0.016173	2.00
sin_395	0.030008	2.00
sin_396	0.017458	2.00
sin_397	0.014101	2.00
sin_398	0.012141	2.00
sin_399	0.021172	2.00
sin_400	0.010890	2.00
sin_401	0.035074	2.00
sin_402	0.013325	2.00
sin_403	0.023690	2.00
sin_404	0.012705	2.00
sin_405	0.014085	2.00
sin_406	0.014234	2.00
sin_407	0.013639	2.00
sin_408	0.033205	2.00
sin_409	0.017002	2.00
sin_410	0.038975	2.00
sin_411	0.020691	2.00
sin_412	0.014586	2.00
sin_413	0.029070	2.00
sin_414	0.011573	2.00
sin_415	0.017735	2.00
sin_416	0.024957	2.00
sin_417	0.017002	2.00
sin_418	0.015013	2.00
sin_419	0.012707	2.00
sin_420	0.013614	2.00
sin_421	0.040291	2.00
sin_422	0.037987	2.00
sin_423	0.065616	2.00
sin_424	0.009216	2.00
sin_425	0.013512	2.00
sin_426	0.042728	2.00
sin_427	0.018805	2.00
sin_428	0.040808	2.00
sin_429	0.013500	2.00
sin_430	0.075311	2.00
sin_431	0.013146	2.00
sin_432	0.050882	2.00
sin_433	0.020457	2.00
sin_434	0.016176	2.00
sin_435	0.024701	2.00
sin_436	0.093151	2.00
sin_437	0.034797	2.00
sin_438	0.025837	2.00
sin_439	0.013513	2.00
sin_440	0.032375	2.00
sin_441	0.009821	2.00
sin_442	0.016515	2.00
sin_443	0.037400	2.00
sin_444	0.012657	2.00
sin_445	0.019860	2.00
sin_446	0.029716	2.00
sin_447	0.015313	2.00
sin_448	0.016283	2.00
sin_449	0.056558	2.00
sin_450	0.017226	2.00
sin_451	0.060301	2.00
sin_452	0.018084	2.00
sin_453	0.012470	2.00
sin_454	0.033536	2.00
sin_455	0.034788	2.00
sin_456	0.012724	2.00
sin_457	0.030012	2.00
sin_458	0.042654	2.00
sin_459	0.034078	2.00
sin_460	0.011838	2.00
sin_461	0.081972	2.00
sin_462	0.081171	2.00
sin_463	0.012696	2.00
sin_464	0.022013	2.00
sin_465	0.015735	2.00
sin_466	0.016241	2.00
sin_467	0.027212	2.00
sin_468	0.030050	2.00
sin_469	0.075986	2.00
sin_470	0.014825	2.00
sin_471	0.015390	2.00
sin_472	0.015040	2.00
sin_473	0.016668	2.00
sin_474	0.028228	2.00
sin_475	0.046214	2.00
sin_476	0.027123	2.00
sin_477	0.014170	2.00
sin_478	0.119231	2.00
sin_479	0.012594	2.00
sin_480	0.012733	2.00
sin_481	0.032499	2.00
sin_482	0.019981	2.00
sin_483	0.019922	2.00
sin_484	0.015836	2.00
sin_485	0.012812	2.00
sin_486	0.016296	2.00
sin_487	0.015961	2.00
sin_488	0.013708	2.00
sin_489	0.013974	2.00
sin_490	0.016849	2.00
sin_491	0.013063	2.00
sin_492	0.027149	2.00
sin_493	0.012659	2.00
sin_494	0.052520	2.00
sin_495	0.019900	2.00
sin_496	0.050036	2.00
sin_497	0.048656	2.00
sin_498	0.030834	2.00
sin_499	0.053467	2.00
sin_500	0.013747	2.00
sin_501	0.013740	2.00
sin_502	0.069854	2.00
sin_503	0.036493	2.00
sin_504	0.037377	2.00
sin_505	0.018368	2.00
sin_506	0.020805	2.00
sin_507	0.029149	2.00
sin_508	0.015527	2.00
sin_509	0.013984	2.00
sin_510	0.149719	2.00
sin_511	0.037381	2.00
sin_512	0.042826	2.00
sin_513	0.039592	2.00
sin_514	0.013308	2.00
sin_515	0.032042	2.00
sin_516	0.026809	2.00
sin_517	0.096295	2.00
sin_518	0.014652	2.00
sin_519	0.012323	2.00
sin_520	0.014232	2.00
sin_521	0.022139	2.00
sin_522	0.075890	2.00
sin_523	0.031314	2.00
sin_524	0.014879	2.00
sin_525	0.058156	2.00
sin_526	0.013509	2.00
sin_527	0.035019	2.00
sin_528	0.013695	2.00
sin_529	0.016265	2.00
sin_530	0.033548	2.00
sin_531	0.016107	2.00
sin_532	0.013879	2.00
sin_533	0.014882	2.00
sin_534	0.029593	2.00
sin_535	0.030214	2.00
sin_536	0.014647	2.00
sin_537	0.022775	2.00
sin_538	0.012813	2.00
sin_539	0.015903	2.00
sin_540	0.020302	2.00
sin_541	0.011883	2.00
sin_542	0.017813	2.00
sin_543	0.016136	2.00
sin_544	0.013599	2.00
sin_545	0.037101	2.00
sin_546	0.018629	2.00
sin_547	0.082593	2.00
sin_548	0.013578	2.00
sin_549	0.015410	2.00
sin_550	0.010467	2.00
sin_551	0.024987	2.00
sin_552	0.013377	2.00
sin_553	0.016229	2.00
sin_554	0.012093	2.00
sin_555	0.018681	2.00
sin_556	0.014640	2.00
sin_557	0.018891	2.00
sin_558	0.036613	2.00
sin_559	0.021543	2.00
sin_560	0.017470	2.00
sin_561	0.017250	2.00
sin_562	0.041875	2.00
sin_563	0.033503	2.00
sin_564	0.013088	2.00
sin_565	0.014878	2.00
sin_566	0.032838	2.00
sin_567	0.013326	2.00
sin_568	0.014966	2.00
sin_569	0.013820	2.00
sin_570	0.019939	2.00
sin_571	0.020479	2.00
sin_572	0.020847	2.00
sin_573	0.014975	2.00
sin_574	0.029183	2.00
sin_575	0.036837	2.00
sin_576	0.016036	2.00
sin_577	0.014824	2.00
sin_578	0.014898	2.00
sin_579	0.011915	2.00
sin_580	0.050288	2.00
sin_581	0.039271	2.00
sin_582	0.042316	2.00
sin_583	0.010278	2.00
sin_584	0.016589	2.00
sin_585	0.013672	2.00
sin_586	0.070581	2.00
sin_587	0.017633	2.00
sin_588	0.015214	2.00
sin_589	0.018041	2.00
sin_590	0.023348	2.00
sin_591	0.050548	2.00
sin_592	0.013784	2.00
sin_593	0.048061	2.00
sin_594	0.052834	2.00
sin_595	0.017328	2.00
sin_596	0.053576	2.00
sin_597	0.018028	2.00
sin_598	0.013272	2.00
sin_599	0.045962	2.00
sin_600	0.013761	2.00
sin_601	0.013939	2.00
sin_602	0.013313	2.00
sin_603	0.015374	2.00
sin_604	0.048552	2.00
sin_605	0.136364	2.00
sin_606	0.013840	2.00
sin_607	0.012762	2.00
sin_608	0.019345	2.00
sin_609	0.034890	2.00
sin_610	0.014077	2.00
sin_611	0.014136	2.00
sin_612	0.014570	2.00
sin_613	0.021971	2.00
sin_614	0.012507	2.00
sin_615	0.011557	2.00
sin_616	0.021897	2.00
sin_617	0.017236	2.00
sin_618	0.014328	2.00
sin_619	0.015165	2.00
sin_620	0.013194	2.00
sin_621	0.033774	2.00
sin_622	0.013104	2.00
sin_623	0.152177	2.00
sin_624	0.016645	2.00
sin_625	0.013337	2.00
sin_626	0.013443	2.00
sin_627	0.013568	2.00
sin_628	0.018091	2.00
sin_629	0.034418	2.00
sin_630	0.015126	2.00
sin_631	0.035293	2.00
sin_632	0.036221	2.00
sin_633	0.014364	2.00
sin_634	0.066426	2.00
sin_635	0.016131	2.00
sin_636	0.013197	2.00
sin_637	0.017864	2.00
sin_638	0.058728	2.00
sin_639	0.014219	2.00
sin_640	0.016659	2.00
sin_641	0.014047	2.00
sin_642	0.011855	2.00
sin_643	0.028099	2.00
sin_644	0.038200	2.00
sin_645	0.015184	2.00
sin_646	0.013382	2.00
sin_647	0.023408	2.00
sin_648	0.012135	2.00
sin_649	0.012644	2.00
sin_650	0.034231	2.00
sin_651	0.013360	2.00
sin_652	0.016321	2.00
sin_653	0.049927	2.00
sin_654	0.017349	2.00
sin_655	0.012530	2.00
sin_656	0.013913	2.00
sin_657	0.029788	2.00
sin_658	0.032881	2.00
sin_659	0.075391	2.00
sin_660	0.029435	2.00
sin_661	0.064047	2.00
sin_662	0.018341	2.00
sin_663	0.064150	2.00
sin_664	0.028993	2.00
sin_665	0.038206	2.00
sin_666	0.016730	2.00
sin_667	0.044975	2.00
sin_668	0.014106	2.00
sin_669	0.013219	2.00
sin_670	0.052982	2.00
sin_671	0.010969	2.00
sin_672	0.015015	2.00
sin_673	0.029077	2.00
sin_674	0.016079	2.00
sin_675	0.061787	2.00
sin_676	0.013679	2.00
sin_677	0.014064	2.00
sin_678	0.073559	2.00
sin_679	0.018698	2.00
sin_680	0.058797	2.00
sin_681	0.053751	2.00
sin_682	0.032203	2.00
sin_683	0.016487	2.00
sin_684	0.016620	2.00
sin_685	0.015602	2.00
sin_686	0.015414	2.00
sin_687	0.016319	2.00
sin_688	0.014139	2.00
sin_689	0.018401	2.00
sin_690	0.024662	2.00
sin_691	0.013322	2.00
sin_692	0.014276	2.00
sin_693	0.016790	2.00
sin_694	0.042922	2.00
sin_695	0.057157	2.00
sin_696	0.017543	2.00
sin_697	0.035987	2.00
sin_698	0.010787	2.00
sin_699	0.016543	2.00
sin_700	0.077528	2.00
sin_701	0.014455	2.00
sin_702	0.018952	2.00
sin_703	0.030501	2.00
sin_704	0.014463	2.00
sin_705	0.013893	2.00
sin_706	0.020024	2.00
sin_707	0.016144	2.00
sin_708	0.027669	2.00
sin_709	0.014348	2.00
sin_710	0.033036	2.00
sin_711	0.014785	2.00
sin_712	0.031959	2.00
sin_713	0.015988	2.00
sin_714	0.012772	2.00
sin_715	0.011728	2.00
sin_716	0.016063	2.00
sin_717	0.036440	2.00
sin_718	0.015134	2.00
sin_719	0.014504	2.00
sin_720	0.032369	2.00
sin_721	0.015611	2.00
sin_722	0.015471	2.00
sin_723	0.051452	2.00
sin_724	0.010040	2.00
sin_725	0.012737	2.00
sin_726	0.072521	2.00
sin_727	0.015412	2.00
sin_728	0.023487	2.00
sin_729	0.013877	2.00
sin_730	0.051829	2.00
sin_731	0.045294	2.00
sin_732	0.015279	2.00
sin_733	0.060708	2.00
