id	score	per
sin_1	0.012604	2.00
sin_2	0.035552	2.00
sin_3	0.016263	2.00
sin_4	0.014441	2.00
sin_5	0.072116	2.00
sin_6	0.033429	2.00
sin_7	0.031613	2.00
sin_8	0.016632	2.00
sin_9	0.014782	2.00
sin_10	0.015685	2.00
sin_11	0.017720	2.00
sin_12	0.015241	2.00
sin_13	0.028105	2.00
sin_14	0.017458	2.00
sin_15	0.020829	2.00
sin_16	0.014414	2.00
sin_17	0.012735	2.00
sin_18	0.017323	2.00
sin_19	0.029047	2.00
sin_20	0.013335	2.00
sin_21	0.020831	2.00
sin_22	0.015192	2.00
sin_23	0.016629	2.00
sin_24	0.019180	2.00
sin_25	0.016463	2.00
sin_26	0.044521	2.00
sin_27	0.037093	2.00
sin_28	0.014475	2.00
sin_29	0.015477	2.00
sin_30	0.032640	2.00
sin_31	0.010878	2.00
sin_32	0.028719	2.00
sin_33	0.017518	2.00
sin_34	0.015810	2.00
sin_35	0.021981	2.00
sin_36	0.091148	2.00
sin_37	0.016826	2.00
sin_38	0.011607	2.00
sin_39	0.020175	2.00
sin_40	0.013863	2.00
sin_41	0.019610	2.00
sin_42	0.017378	2.00
sin_43	0.014396	2.00
sin_44	0.013762	2.00
sin_45	0.015222	2.00
sin_46	0.019234	2.00
sin_47	0.015090	2.00
sin_48	0.014582	2.00
sin_49	0.043648	2.00
sin_50	0.015602	2.00
sin_51	0.014263	2.00
sin_52	0.017852	2.00
sin_53	0.012650	2.00
sin_54	0.014123	2.00
sin_55	0.019452	2.00
sin_56	0.018407	2.00
sin_57	0.014166	2.00
sin_58	0.013049	2.00
sin_59	0.084875	2.00
sin_60	0.014854	2.00
sin_61	0.017963	2.00
sin_62	0.013794	2.00
sin_63	0.045932	2.00
sin_64	0.032928	2.00
sin_65	0.015246	2.00
sin_66	0.015689	2.00
sin_67	0.043350	2.00
sin_68	0.017738	2.00
sin_69	0.014489	2.00
sin_70	0.014099	2.00
sin_71	0.012290	2.00
sin_72	0.019691	2.00
sin_73	0.016058	2.00
sin_74	0.013776	2.00
sin_75	0.011514	2.00
sin_76	0.084949	2.00
sin_77	0.051246	2.00
sin_78	0.022963	2.00
sin_79	0.016638	2.00
sin_80	0.014109	2.00
sin_81	0.028045	2.00
sin_82	0.013248	2.00
sin_83	0.045712	2.00
sin_84	0.014696	2.00
sin_85	0.016735	2.00
sin_86	0.013904	2.00
sin_87	0.011864	2.00
sin_88	0.029939	2.00
sin_89	0.036176	2.00
sin_90	0.054439	2.00
sin_91	0.047243	2.00
sin_92	0.014938	2.00
sin_93	0.013152	2.00
sin_94	0.039420	2.00
sin_95	0.012572	2.00
sin_96	0.014638	2.00
sin_97	0.012093	2.00
sin_98	0.065309	2.00
sin_99	0.014548	2.00
sin_100	0.029477	2.00
sin_101	0.013526	2.00
sin_102	0.015121	2.00
sin_103	0.014264	2.00
sin_104	0.015057	2.00
sin_105	0.014925	2.00
sin_106	0.012656	2.00
sin_107	0.031939	2.00
sin_108	0.017069	2.00
sin_109	0.013242	2.00
sin_110	0.011743	2.00
sin_111	0.013200	2.00
sin_112	0.017388	2.00
sin_113	0.017537	2.00
sin_114	0.013161	2.00
sin_115	0.017720	2.00
sin_116	0.014616	2.00
sin_117	0.012880	2.00
sin_118	0.032336	2.00
sin_119	0.013328	2.00
sin_120	0.047188	2.00
sin_121	0.016133	2.00
sin_122	0.018894	2.00
sin_123	0.015048	2.00
sin_124	0.030348	2.00
sin_125	0.029024	2.00
sin_126	0.017878	2.00
sin_127	0.016299	2.00
sin_128	0.034429	2.00
sin_129	0.075126	2.00
sin_130	0.053546	2.00
sin_131	0.022125	2.00
sin_132	0.015885	2.00
sin_133	0.019773	2.00
sin_134	0.013616	2.00
sin_135	0.041430	2.00
sin_136	0.015672	2.00
sin_137	0.039928	2.00
sin_138	0.017039	2.00
sin_139	0.016186	2.00
sin_140	0.015883	2.00
sin_141	0.012122	2.00
sin_142	0.055332	2.00
sin_143	0.013168	2.00
sin_144	0.016577	2.00
sin_145	0.019849	2.00
sin_146	0.015578	2.00
sin_147	0.022816	2.00
sin_148	0.035902	2.00
sin_149	0.053937	2.00
sin_150	0.015493	2.00
sin_151	0.029999	2.00
sin_152	0.018341	2.00
sin_153	0.025806	2.00
sin_154	0.013728	2.00
sin_155	0.012180	2.00
sin_156	0.017050	2.00
sin_157	0.022158	2.00
sin_158	0.014485	2.00
sin_159	0.014592	2.00
sin_160	0.016606	2.00
sin_161	0.031946	2.00
sin_162	0.016152	2.00
sin_163	0.034866	2.00
sin_164	0.015824	2.00
sin_165	0.016787	2.00
sin_166	0.033003	2.00
sin_167	0.029542	2.00
sin_168	0.019667	2.00
sin_169	0.015103	2.00
sin_170	0.010516	2.00
sin_171	0.017599	2.00
sin_172	0.012068	2.00
sin_173	0.018443	2.00
sin_174	0.014768	2.00
sin_175	0.034710	2.00
sin_176	0.014679	2.00
sin_177	0.033089	2.00
sin_178	0.015332	2.00
sin_179	0.014032	2.00
sin_180	0.014775	2.00
sin_181	0.014656	2.00
sin_182	0.014767	2.00
sin_183	0.013503	2.00
sin_184	0.037259	2.00
sin_185	0.014498	2.00
sin_186	0.016100	2.00
sin_187	0.020533	2.00
sin_188	0.012973	2.00
sin_189	0.014316	2.00
sin_190	0.016859	2.00
sin_191	0.035017	2.00
sin_192	0.017246	2.00
sin_193	0.013078	2.00
sin_194	0.030271	2.00
sin_195	0.013245	2.00
sin_196	0.029567	2.00
sin_197	0.038965	2.00
sin_198	0.014405	2.00
sin_199	0.029874	2.00
sin_200	0.022981	2.00
sin_201	0.038963	2.00
sin_202	0.014579	2.00
sin_203	0.019449	2.00
sin_204	0.011519	2.00
sin_205	0.013711	2.00
sin_206	0.012133	2.00
sin_207	0.029683	2.00
sin_208	0.053120	2.00
sin_209	0.015494	2.00
sin_210	0.010602	2.00
sin_211	0.084031	2.00
sin_212	0.013737	2.00
sin_213	0.016501	2.00
sin_214	0.042798	2.00
sin_215	0.080666	2.00
sin_216	0.052063	2.00
sin_217	0.013047	2.00
sin_218	0.014028	2.00
sin_219	0.016465	2.00
sin_220	0.014203	2.00
sin_221	0.014590	2.00
sin_222	0.020788	2.00
sin_223	0.014056	2.00
sin_224	0.030503	2.00
sin_225	0.012601	2.00
sin_226	0.016144	2.00
sin_227	0.014677	2.00
sin_228	0.019487	2.00
sin_229	0.047588	2.00
sin_230	0.015435	2.00
sin_231	0.020444	2.00
sin_232	0.048466	2.00
sin_233	0.014176	2.00
sin_234	0.015337	2.00
sin_235	0.040126	2.00
sin_236	0.012566	2.00
sin_237	0.014227	2.00
sin_238	0.061679	2.00
sin_239	0.014178	2.00
sin_240	0.014564	2.00
sin_241	0.015873	2.00
sin_242	0.017695	2.00
sin_243	0.017146	2.00
sin_244	0.025746	2.00
sin_245	0.034551	2.00
sin_246	0.027610	2.00
sin_247	0.033844	2.00
sin_248	0.014365	2.00
sin_249	0.055693	2.00
sin_250	0.027587	2.00
sin_251	0.056388	2.00
sin_252	0.016615	2.00
sin_253	0.011356	2.00
sin_254	0.013542	2.00
sin_255	0.015526	2.00
sin_256	0.012704	2.00
sin_257	0.013656	2.00
sin_258	0.046225	2.00
sin_259	0.012453	2.00
sin_260	0.012183	2.00
sin_261	0.034515	2.00
sin_262	0.014324	2.00
sin_263	0.013423	2.00
sin_264	0.017946	2.00
sin_265	0.016644	2.00
sin_266	0.013644	2.00
sin_267	0.013132	2.00
sin_268	0.018023	2.00
sin_269	0.012190	2.00
sin_270	0.013928	2.00
sin_271	0.013428	2.00
sin_272	0.014127	2.00
sin_273	0.015013	2.00
sin_274	0.059617	2.00
sin_275	0.013100	2.00
sin_276	0.016526	2.00
sin_277	0.012734	2.00
sin_278	0.015185	2.00
sin_279	0.034564	2.00
sin_280	0.212385	2.00
sin_281	0.084451	2.00
sin_282	0.015756	2.00
sin_283	0.032695	2.00
sin_284	0.015278	2.00
sin_285	0.015777	2.00
sin_286	0.014398	2.00
sin_287	0.036002	2.00
sin_288	0.041878	2.00
sin_289	0.015922	2.00
sin_290	0.031611	2.00
sin_291	0.035003	2.00
sin_292	0.016214	2.00
sin_293	0.013386	2.00
sin_294	0.014264	2.00
sin_295	0.013884	2.00
