id	score	per
sin_1	0.100970	2.00
sin_2	0.115701	2.00
sin_3	0.020435	2.00
sin_4	0.051055	2.00
sin_5	0.095011	2.00
sin_6	0.037995	2.00
sin_7	0.059722	2.00
sin_8	0.026164	2.00
sin_9	0.046422	2.00
sin_10	0.281975	2.00
sin_11	0.016286	2.00
sin_12	0.038640	2.00
sin_13	0.055207	2.00
sin_14	0.463187	2.00
sin_15	0.073842	2.00
sin_16	0.014206	2.00
sin_17	0.030242	2.00
sin_18	0.079037	2.00
sin_19	0.027471	2.00
sin_20	0.016263	2.00
sin_21	0.101722	2.00
sin_22	0.019111	2.00
sin_23	0.015923	2.00
sin_24	0.016491	2.00
sin_25	0.021222	2.00
sin_26	0.016836	2.00
sin_27	0.281149	2.00
sin_28	0.029384	2.00
sin_29	0.047303	2.00
sin_30	0.084743	2.00
sin_31	0.108688	2.00
sin_32	0.034357	2.00
sin_33	0.042051	2.00
sin_34	0.019931	2.00
sin_35	0.050957	2.00
sin_36	0.038181	2.00
sin_37	0.054519	2.00
sin_38	0.150151	2.00
sin_39	0.023244	2.00
sin_40	0.021802	2.00
sin_41	0.035479	2.00
sin_42	0.027746	2.00
sin_43	0.032644	2.00
sin_44	0.026326	2.00
sin_45	0.037328	2.00
sin_46	0.014385	2.00
sin_47	0.052056	2.00
sin_48	0.028768	2.00
sin_49	0.018776	2.00
sin_50	0.033058	2.00
sin_51	0.037314	2.00
sin_52	0.077263	2.00
sin_53	0.016940	2.00
sin_54	0.015330	2.00
sin_55	0.075357	2.00
sin_56	0.034806	2.00
sin_57	0.035365	2.00
sin_58	0.023926	2.00
sin_59	0.073544	2.00
sin_60	0.037221	2.00
sin_61	0.057317	2.00
sin_62	0.026367	2.00
sin_63	0.031551	2.00
sin_64	0.051381	2.00
sin_65	0.034665	2.00
sin_66	0.017676	2.00
sin_67	0.331583	2.00
sin_68	0.021521	2.00
sin_69	0.079566	2.00
sin_70	0.030568	2.00
sin_71	0.036721	2.00
sin_72	0.014234	2.00
sin_73	0.067897	2.00
sin_74	0.101592	2.00
sin_75	0.041890	2.00
sin_76	0.016077	2.00
sin_77	0.064141	2.00
sin_78	0.038152	2.00
sin_79	0.023679	2.00
sin_80	0.056475	2.00
sin_81	0.032808	2.00
sin_82	0.105775	2.00
sin_83	0.091492	2.00
sin_84	0.025406	2.00
sin_85	0.015649	2.00
sin_86	0.033822	2.00
sin_87	0.021955	2.00
sin_88	0.015024	2.00
sin_89	0.021575	2.00
sin_90	0.029982	2.00
sin_91	0.019204	2.00
sin_92	0.037147	2.00
sin_93	0.019263	2.00
sin_94	0.034710	2.00
sin_95	0.033640	2.00
sin_96	0.457443	2.00
sin_97	0.062819	2.00
sin_98	0.063613	2.00
sin_99	0.020319	2.00
sin_100	0.091092	2.00
sin_101	0.052423	2.00
sin_102	0.043084	2.00
sin_103	0.123299	2.00
sin_104	0.107228	2.00
sin_105	0.016184	2.00
sin_106	0.035175	2.00
sin_107	0.014878	2.00
sin_108	0.059151	2.00
sin_109	0.014253	2.00
sin_110	0.168231	2.00
sin_111	0.045517	2.00
sin_112	0.100836	2.00
sin_113	0.022345	2.00
sin_114	0.055115	2.00
sin_115	0.043544	2.00
sin_116	0.058536	2.00
sin_117	0.128902	2.00
sin_118	0.027779	2.00
sin_119	0.107682	2.00
sin_120	0.013866	2.00
sin_121	0.018207	2.00
sin_122	0.054387	2.00
sin_123	0.044093	2.00
sin_124	0.015625	2.00
sin_125	0.160040	2.00
sin_126	0.035006	2.00
sin_127	0.133383	2.00
sin_128	0.014861	2.00
sin_129	0.044473	2.00
sin_130	0.039997	2.00
sin_131	0.035000	2.00
sin_132	0.044370	2.00
sin_133	0.102195	2.00
sin_134	0.084635	2.00
sin_135	0.058898	2.00
sin_136	0.068772	2.00
sin_137	0.077212	2.00
sin_138	0.069426	2.00
sin_139	0.070181	2.00
sin_140	0.366972	2.00
sin_141	0.034393	2.00
sin_142	0.016707	2.00
sin_143	0.016590	2.00
sin_144	0.031371	2.00
sin_145	0.115119	2.00
sin_146	0.080786	2.00
sin_147	0.033197	2.00
sin_148	0.135448	2.00
sin_149	0.043743	2.00
sin_150	0.033132	2.00
sin_151	0.173353	2.00
sin_152	0.018622	2.00
sin_153	0.038395	2.00
sin_154	0.039368	2.00
sin_155	0.064402	2.00
sin_156	0.036173	2.00
sin_157	0.136350	2.00
sin_158	0.013458	2.00
sin_159	0.111439	2.00
sin_160	0.039863	2.00
sin_161	0.020520	2.00
sin_162	0.013399	2.00
sin_163	0.056850	2.00
sin_164	0.090984	2.00
sin_165	0.075416	2.00
sin_166	0.025339	2.00
sin_167	0.042805	2.00
sin_168	0.084859	2.00
sin_169	0.019368	2.00
sin_170	0.015239	2.00
sin_171	0.023760	2.00
sin_172	0.080054	2.00
sin_173	0.041990	2.00
sin_174	0.064007	2.00
sin_175	0.075347	2.00
sin_176	0.015030	2.00
sin_177	0.067564	2.00
sin_178	0.045449	2.00
sin_179	0.043379	2.00
sin_180	0.036776	2.00
sin_181	0.031404	2.00
sin_182	0.066958	2.00
sin_183	0.128291	2.00
sin_184	0.045915	2.00
sin_185	0.042584	2.00
sin_186	0.015183	2.00
sin_187	0.025159	2.00
sin_188	0.201187	2.00
sin_189	0.019368	2.00
sin_190	0.025962	2.00
sin_191	0.080088	2.00
sin_192	0.019721	2.00
sin_193	0.017132	2.00
sin_194	0.219484	2.00
sin_195	0.044435	2.00
sin_196	0.014104	2.00
sin_197	0.021339	2.00
sin_198	0.026623	2.00
sin_199	0.020353	2.00
sin_200	0.059316	2.00
sin_201	0.033898	2.00
sin_202	0.111393	2.00
sin_203	0.109840	2.00
sin_204	0.066687	2.00
sin_205	0.075918	2.00
sin_206	0.083481	2.00
sin_207	0.022671	2.00
sin_208	0.063662	2.00
sin_209	0.033595	2.00
sin_210	0.093888	2.00
sin_211	0.128122	2.00
sin_212	0.020979	2.00
sin_213	0.032322	2.00
sin_214	0.064162	2.00
sin_215	0.075612	2.00
sin_216	0.058294	2.00
sin_217	0.065264	2.00
sin_218	0.098844	2.00
sin_219	0.196426	2.00
sin_220	0.041200	2.00
sin_221	0.092285	2.00
sin_222	0.028526	2.00
sin_223	0.038044	2.00
sin_224	0.070591	2.00
sin_225	0.030545	2.00
sin_226	0.140116	2.00
sin_227	0.064926	2.00
sin_228	0.049292	2.00
sin_229	0.022230	2.00
sin_230	0.157151	2.00
sin_231	0.041181	2.00
sin_232	0.132699	2.00
sin_233	0.026580	2.00
sin_234	0.051985	2.00
sin_235	0.082529	2.00
sin_236	0.155819	2.00
sin_237	0.074460	2.00
sin_238	0.078254	2.00
sin_239	0.126329	2.00
sin_240	0.069444	2.00
sin_241	0.025833	2.00
sin_242	0.026143	2.00
sin_243	0.020003	2.00
sin_244	0.018076	2.00
sin_245	0.037417	2.00
sin_246	0.047820	2.00
sin_247	0.038937	2.00
sin_248	0.032564	2.00
sin_249	0.058183	2.00
sin_250	0.059099	2.00
sin_251	0.045828	2.00
sin_252	0.042953	2.00
sin_253	0.109246	2.00
sin_254	0.053507	2.00
sin_255	0.074022	2.00
sin_256	0.015560	2.00
sin_257	0.066647	2.00
sin_258	0.169781	2.00
sin_259	0.151220	2.00
sin_260	0.063451	2.00
sin_261	0.039297	2.00
sin_262	0.065443	2.00
sin_263	0.031939	2.00
sin_264	0.014539	2.00
sin_265	0.035618	2.00
sin_266	0.013677	2.00
sin_267	0.089366	2.00
sin_268	0.068802	2.00
sin_269	0.039141	2.00
sin_270	0.035854	2.00
sin_271	0.158122	2.00
sin_272	0.012762	2.00
sin_273	0.102426	2.00
sin_274	0.029366	2.00
sin_275	0.013116	2.00
sin_276	0.041183	2.00
sin_277	0.053766	2.00
sin_278	0.018841	2.00
sin_279	0.030512	2.00
sin_280	0.102631	2.00
sin_281	0.018755	2.00
sin_282	0.223962	2.00
sin_283	0.068700	2.00
sin_284	0.065197	2.00
sin_285	0.041449	2.00
sin_286	0.175963	2.00
sin_287	0.050298	2.00
sin_288	0.037621	2.00
sin_289	0.041383	2.00
sin_290	0.032576	2.00
sin_291	0.059623	2.00
sin_292	0.088256	2.00
sin_293	0.060160	2.00
sin_294	0.031683	2.00
sin_295	0.074363	2.00
sin_296	0.042550	2.00
sin_297	0.202529	2.00
sin_298	0.013301	2.00
sin_299	0.049910	2.00
sin_300	0.015465	2.00
sin_301	0.016036	2.00
sin_302	0.080018	2.00
sin_303	0.055253	2.00
sin_304	0.031063	2.00
sin_305	0.041737	2.00
sin_306	0.050641	2.00
sin_307	0.014632	2.00
sin_308	0.060238	2.00
sin_309	0.039183	2.00
sin_310	0.034684	2.00
sin_311	0.033852	2.00
sin_312	0.028915	2.00
sin_313	0.029112	2.00
sin_314	0.070262	2.00
sin_315	0.150585	2.00
sin_316	0.015618	2.00
sin_317	0.064179	2.00
sin_318	0.043091	2.00
sin_319	0.018917	2.00
sin_320	0.038265	2.00
sin_321	0.032308	2.00
sin_322	0.046394	2.00
sin_323	0.073451	2.00
sin_324	0.033644	2.00
sin_325	0.015172	2.00
sin_326	0.298498	2.00
sin_327	0.115342	2.00
sin_328	0.140987	2.00
sin_329	0.057253	2.00
sin_330	0.034267	2.00
sin_331	0.066325	2.00
sin_332	0.031246	2.00
sin_333	0.171267	2.00
sin_334	0.016782	2.00
sin_335	0.062826	2.00
sin_336	0.031571	2.00
sin_337	0.087236	2.00
sin_338	0.055146	2.00
sin_339	0.033733	2.00
sin_340	0.041841	2.00
sin_341	0.086971	2.00
sin_342	0.023148	2.00
sin_343	0.056040	2.00
sin_344	0.023091	2.00
