id	score	per
sin_1	0.048092	2.00
sin_2	0.014849	2.00
sin_3	0.050695	2.00
sin_4	0.034615	2.00
sin_5	0.088216	2.00
sin_6	0.039755	2.00
sin_7	0.106507	2.00
sin_8	0.159912	2.00
sin_9	0.015405	2.00
sin_10	0.035268	2.00
sin_11	0.020073	2.00
sin_12	0.126520	2.00
sin_13	0.009551	2.00
sin_14	0.064960	2.00
sin_15	0.079932	2.00
sin_16	0.073946	2.00
sin_17	0.044918	2.00
sin_18	0.204844	2.00
sin_19	0.069327	2.00
sin_20	0.049030	2.00
sin_21	0.104780	2.00
sin_22	0.013000	2.00
sin_23	0.062441	2.00
sin_24	0.040112	2.00
sin_25	0.034291	2.00
sin_26	0.026378	2.00
sin_27	0.022269	2.00
sin_28	0.100555	2.00
sin_29	0.020953	2.00
sin_30	0.044011	2.00
sin_31	0.051652	2.00
sin_32	0.042209	2.00
sin_33	0.049689	2.00
sin_34	0.017910	2.00
sin_35	0.035963	2.00
sin_36	0.015167	2.00
sin_37	0.043102	2.00
sin_38	0.510259	2.00
sin_39	0.412072	2.00
sin_40	0.031699	2.00
sin_41	0.185363	2.00
sin_42	0.021297	2.00
sin_43	0.062226	2.00
sin_44	0.043878	2.00
sin_45	0.104457	2.00
sin_46	0.028356	2.00
sin_47	0.054427	2.00
sin_48	0.125335	2.00
sin_49	0.062495	2.00
sin_50	0.022809	2.00
sin_51	0.121620	2.00
sin_52	0.141569	2.00
sin_53	0.035760	2.00
sin_54	0.045612	2.00
sin_55	0.100646	2.00
sin_56	0.024694	2.00
sin_57	0.114542	2.00
sin_58	0.047524	2.00
sin_59	0.078737	2.00
sin_60	0.012426	2.00
sin_61	0.062660	2.00
sin_62	0.021556	2.00
sin_63	0.045206	2.00
sin_64	0.027557	2.00
sin_65	0.061346	2.00
sin_66	0.105828	2.00
sin_67	0.239859	2.00
sin_68	0.033391	2.00
sin_69	0.016707	2.00
sin_70	0.040114	2.00
sin_71	0.093030	2.00
sin_72	0.038604	2.00
sin_73	0.060718	2.00
sin_74	0.014122	2.00
sin_75	0.049775	2.00
sin_76	0.019648	2.00
sin_77	0.036531	2.00
sin_78	0.035684	2.00
sin_79	0.035490	2.00
sin_80	0.075302	2.00
sin_81	0.049627	2.00
sin_82	0.063159	2.00
sin_83	0.052718	2.00
sin_84	0.074505	2.00
sin_85	0.031012	2.00
sin_86	0.077108	2.00
sin_87	0.028549	2.00
sin_88	0.136534	2.00
sin_89	0.036830	2.00
sin_90	0.016047	2.00
sin_91	0.017601	2.00
sin_92	0.041091	2.00
sin_93	0.075779	2.00
sin_94	0.017195	2.00
sin_95	0.042856	2.00
sin_96	0.014726	2.00
sin_97	0.079653	2.00
sin_98	0.033296	2.00
sin_99	0.072754	2.00
sin_100	0.033052	2.00
sin_101	0.067505	2.00
sin_102	0.019335	2.00
sin_103	0.046728	2.00
sin_104	0.022393	2.00
sin_105	0.083455	2.00
sin_106	0.068907	2.00
sin_107	0.083456	2.00
sin_108	0.017314	2.00
sin_109	0.097038	2.00
sin_110	0.129790	2.00
sin_111	0.038152	2.00
sin_112	0.025015	2.00
sin_113	0.069320	2.00
sin_114	0.078114	2.00
sin_115	0.077749	2.00
sin_116	0.027773	2.00
sin_117	0.055573	2.00
sin_118	0.014319	2.00
sin_119	0.031177	2.00
sin_120	0.015429	2.00
sin_121	0.014188	2.00
sin_122	0.055365	2.00
sin_123	0.018338	2.00
sin_124	0.049001	2.00
sin_125	0.077408	2.00
sin_126	0.059727	2.00
sin_127	0.067585	2.00
sin_128	0.064348	2.00
sin_129	0.064957	2.00
sin_130	0.049257	2.00
sin_131	0.026260	2.00
sin_132	0.136901	2.00
sin_133	0.049231	2.00
sin_134	0.076012	2.00
sin_135	0.106687	2.00
sin_136	0.462864	2.00
sin_137	0.064611	2.00
sin_138	0.033809	2.00
sin_139	0.076041	2.00
sin_140	0.104458	2.00
sin_141	0.038714	2.00
sin_142	0.087362	2.00
sin_143	0.083725	2.00
sin_144	0.023530	2.00
sin_145	0.054882	2.00
sin_146	0.039592	2.00
sin_147	0.049048	2.00
sin_148	0.041831	2.00
sin_149	0.027869	2.00
sin_150	0.030783	2.00
sin_151	0.122018	2.00
sin_152	0.030514	2.00
sin_153	0.025825	2.00
sin_154	0.021277	2.00
sin_155	0.164693	2.00
sin_156	0.012181	2.00
sin_157	0.031946	2.00
sin_158	0.019980	2.00
sin_159	0.078829	2.00
sin_160	0.038035	2.00
sin_161	0.107096	2.00
sin_162	0.017057	2.00
sin_163	0.036689	2.00
sin_164	0.040050	2.00
sin_165	0.111120	2.00
sin_166	0.012587	2.00
sin_167	0.013982	2.00
sin_168	0.068662	2.00
sin_169	0.139711	2.00
sin_170	0.162347	2.00
sin_171	0.092217	2.00
sin_172	0.030594	2.00
sin_173	0.047895	2.00
sin_174	0.017498	2.00
sin_175	0.015892	2.00
sin_176	0.086111	2.00
sin_177	0.044978	2.00
sin_178	0.055564	2.00
sin_179	0.053461	2.00
sin_180	0.056115	2.00
sin_181	0.056399	2.00
sin_182	0.016675	2.00
sin_183	0.040726	2.00
sin_184	0.410116	2.00
sin_185	0.036671	2.00
sin_186	0.050788	2.00
sin_187	0.179676	2.00
sin_188	0.042764	2.00
sin_189	0.055753	2.00
sin_190	0.015907	2.00
sin_191	0.070270	2.00
sin_192	0.076420	2.00
sin_193	0.047085	2.00
sin_194	0.016243	2.00
sin_195	0.045563	2.00
sin_196	0.059174	2.00
sin_197	0.226701	2.00
sin_198	0.016498	2.00
sin_199	0.064907	2.00
sin_200	0.082696	2.00
sin_201	0.170907	2.00
sin_202	0.083869	2.00
sin_203	0.053701	2.00
sin_204	0.105142	2.00
sin_205	0.125528	2.00
sin_206	0.105878	2.00
sin_207	0.052026	2.00
sin_208	0.047082	2.00
sin_209	0.028498	2.00
sin_210	0.038142	2.00
sin_211	0.032669	2.00
sin_212	0.090379	2.00
sin_213	0.133323	2.00
sin_214	0.052077	2.00
sin_215	0.070057	2.00
sin_216	0.015749	2.00
sin_217	0.174326	2.00
sin_218	0.162073	2.00
